Probability of death for females by calendar year and by single year of age (ages 0 to 119).
Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2010,0.005562,0.000396,0.000214,0.000172,0.000137,0.000113,0.000102,0.000098,0.000098,0.000097,0.000100,0.000107,0.000116,0.000129,0.000153,0.000188,0.000234,0.000280,0.000327,0.000370,0.000401,0.000429,0.000449,0.000468,0.000491,0.000507,0.000524,0.000548,0.000586,0.000623,0.000655,0.000684,0.000720,0.000755,0.000808,0.000874,0.000950,0.001022,0.001094,0.001172,0.001261,0.001382,0.001523,0.001686,0.001865,0.002055,0.002277,0.002491,0.002708,0.002944,0.003196,0.003463,0.003734,0.003980,0.004246,0.004510,0.004841,0.005198,0.005595,0.006001,0.006464,0.007030,0.007687,0.008441,0.009378,0.010340,0.011350,0.012396,0.013618,0.014935,0.016373,0.017929,0.019651,0.021623,0.023876,0.026440,0.029314,0.032432,0.035864,0.039567,0.043819,0.048745,0.054407,0.060858,0.068269,0.076371,0.085113,0.094910,0.106333,0.119101,0.132859,0.147801,0.163886,0.181520,0.200133,0.219709,0.238924,0.259136,0.281423,0.304916,0.328938,0.353308,0.377825,0.402268,0.426404,0.451989,0.479108,0.507855,0.538326,0.570625,0.604863,0.641155,0.679624,0.720401,0.763503,0.801679,0.841763,0.883851,0.928043,0.974445
2011,0.005513,0.000382,0.000219,0.000179,0.000148,0.000125,0.000110,0.000103,0.000100,0.000097,0.000094,0.000093,0.000103,0.000123,0.000155,0.000192,0.000239,0.000286,0.000326,0.000361,0.000391,0.000424,0.000448,0.000470,0.000488,0.000512,0.000531,0.000546,0.000573,0.000619,0.000668,0.000716,0.000759,0.000800,0.000847,0.000895,0.000953,0.001017,0.001094,0.001177,0.001277,0.001398,0.001555,0.001718,0.001887,0.002066,0.002263,0.002472,0.002713,0.002976,0.003237,0.003497,0.003769,0.004032,0.004318,0.004608,0.004905,0.005266,0.005618,0.006002,0.006438,0.006984,0.007666,0.008428,0.009272,0.010282,0.011253,0.012290,0.013416,0.014766,0.016193,0.017708,0.019441,0.021407,0.023665,0.026203,0.029099,0.032335,0.035762,0.039642,0.044086,0.049092,0.054646,0.060845,0.067967,0.076189,0.085406,0.095745,0.107387,0.120542,0.134575,0.149590,0.165960,0.183303,0.202611,0.223415,0.244445,0.265627,0.286889,0.308235,0.330281,0.352952,0.376163,0.399817,0.423806,0.449234,0.476188,0.504759,0.535045,0.567148,0.601176,0.637247,0.675482,0.716011,0.758971,0.804510,0.852780,0.900275,0.945289,0.992553
2012,0.005435,0.000377,0.000228,0.000184,0.000145,0.000119,0.000101,0.000092,0.000092,0.000094,0.000095,0.000098,0.000106,0.000125,0.000155,0.000193,0.000233,0.000272,0.000315,0.000352,0.000386,0.000417,0.000444,0.000468,0.000491,0.000511,0.000535,0.000565,0.000606,0.000645,0.000679,0.000702,0.000732,0.000781,0.000830,0.000885,0.000939,0.001000,0.001085,0.001184,0.001284,0.001391,0.001515,0.001663,0.001826,0.002011,0.002213,0.002433,0.002676,0.002930,0.003199,0.003466,0.003726,0.004010,0.004323,0.004658,0.005004,0.005330,0.005692,0.006102,0.006556,0.007044,0.007592,0.008271,0.009047,0.009977,0.011100,0.012200,0.013370,0.014560,0.015959,0.017490,0.019111,0.020956,0.023191,0.025791,0.028689,0.031878,0.035461,0.039440,0.043792,0.048627,0.054124,0.060277,0.067290,0.075352,0.084583,0.094977,0.106621,0.119424,0.133141,0.147349,0.163058,0.180871,0.200435,0.221115,0.241727,0.262725,0.282889,0.302372,0.322661,0.343738,0.365582,0.388166,0.411456,0.436143,0.462311,0.490050,0.519453,0.550620,0.583658,0.618677,0.655798,0.695146,0.734291,0.771005,0.809556,0.850033,0.892535,0.937162
2013,0.005377,0.000379,0.000209,0.000171,0.000141,0.000121,0.000107,0.000097,0.000093,0.000092,0.000095,0.000102,0.000115,0.000133,0.000152,0.000178,0.000215,0.000263,0.000311,0.000354,0.000388,0.000412,0.000438,0.000465,0.000490,0.000512,0.000542,0.000570,0.000595,0.000622,0.000656,0.000698,0.000746,0.000797,0.000860,0.000919,0.000969,0.001031,0.001104,0.001196,0.001298,0.001404,0.001522,0.001656,0.001812,0.001991,0.002186,0.002408,0.002644,0.002920,0.003196,0.003481,0.003760,0.004051,0.004376,0.004718,0.005069,0.005417,0.005752,0.006128,0.006571,0.007060,0.007621,0.008308,0.009125,0.010013,0.010934,0.012092,0.013300,0.014584,0.015895,0.017428,0.019128,0.021024,0.023142,0.025557,0.028439,0.031668,0.035279,0.039312,0.043683,0.048534,0.054106,0.060517,0.067724,0.075757,0.084668,0.095145,0.106628,0.119098,0.132825,0.147875,0.164021,0.181589,0.200772,0.220954,0.243006,0.265349,0.286761,0.304758,0.323716,0.343674,0.364674,0.386755,0.409961,0.434558,0.460632,0.488270,0.517566,0.548620,0.581537,0.616429,0.653415,0.692620,0.734177,0.778228,0.824921,0.874417,0.926882,0.982495
2014,0.005313,0.000346,0.000209,0.000168,0.000136,0.000115,0.000101,0.000092,0.000088,0.000086,0.000087,0.000094,0.000107,0.000124,0.000146,0.000179,0.000220,0.000266,0.000314,0.000359,0.000398,0.000433,0.000452,0.000462,0.000482,0.000515,0.000550,0.000577,0.000606,0.000635,0.000663,0.000706,0.000760,0.000820,0.000882,0.000950,0.001009,0.001077,0.001146,0.001222,0.001326,0.001453,0.001576,0.001697,0.001839,0.002000,0.002187,0.002402,0.002650,0.002913,0.003196,0.003505,0.003805,0.004117,0.004448,0.004816,0.005173,0.005525,0.005882,0.006274,0.006731,0.007235,0.007776,0.008356,0.009026,0.009845,0.010790,0.011835,0.013091,0.014367,0.015748,0.017257,0.018978,0.020854,0.022954,0.025320,0.027969,0.031078,0.034685,0.038763,0.043320,0.048206,0.053548,0.059555,0.066505,0.074150,0.082739,0.092436,0.103273,0.115673,0.129908,0.145242,0.161449,0.178193,0.196197,0.215627,0.236300,0.257604,0.278366,0.297850,0.318103,0.339097,0.360799,0.383168,0.406159,0.430528,0.456360,0.483741,0.512766,0.543532,0.576144,0.610712,0.644800,0.677040,0.710892,0.746437,0.783759,0.822947,0.864094,0.907299
2015,0.005374,0.000353,0.000216,0.000170,0.000135,0.000116,0.000107,0.000098,0.000090,0.000084,0.000085,0.000096,0.000113,0.000137,0.000163,0.000193,0.000237,0.000290,0.000348,0.000393,0.000424,0.000451,0.000471,0.000492,0.000517,0.000546,0.000573,0.000605,0.000641,0.000682,0.000729,0.000780,0.000834,0.000882,0.000928,0.000981,0.001047,0.001102,0.001161,0.001226,0.001322,0.001446,0.001577,0.001706,0.001853,0.002016,0.002203,0.002409,0.002647,0.002900,0.003174,0.003471,0.003792,0.004115,0.004442,0.004798,0.005195,0.005586,0.005970,0.006350,0.006760,0.007258,0.007824,0.008429,0.009093,0.009865,0.010736,0.011728,0.012867,0.014314,0.015775,0.017350,0.019062,0.020970,0.023095,0.025492,0.028155,0.031238,0.034801,0.038867,0.043408,0.048541,0.054314,0.060609,0.067614,0.075533,0.084503,0.094651,0.106055,0.118996,0.133348,0.148611,0.165073,0.182874,0.201658,0.222278,0.243824,0.265535,0.287790,0.307971,0.328944,0.350679,0.373140,0.396284,0.420062,0.445265,0.471981,0.500300,0.530318,0.562137,0.595865,0.631617,0.669514,0.709685,0.752266,0.797402,0.845246,0.895961,0.949719,1.000000
2016,0.005331,0.000359,0.000229,0.000183,0.000150,0.000127,0.000112,0.000105,0.000099,0.000097,0.000097,0.000103,0.000112,0.000132,0.000164,0.000200,0.000248,0.000303,0.000357,0.000400,0.000441,0.000480,0.000511,0.000537,0.000561,0.000596,0.000635,0.000673,0.000707,0.000745,0.000796,0.000853,0.000903,0.000946,0.001002,0.001064,0.001127,0.001190,0.001257,0.001318,0.001389,0.001476,0.001600,0.001741,0.001887,0.002047,0.002212,0.002397,0.002634,0.002905,0.003181,0.003468,0.003782,0.004124,0.004475,0.004842,0.005217,0.005608,0.006009,0.006440,0.006890,0.007353,0.007898,0.008481,0.009128,0.009851,0.010672,0.011619,0.012672,0.013871,0.015374,0.016979,0.018741,0.020667,0.022851,0.025214,0.027760,0.030730,0.034133,0.038117,0.042658,0.047678,0.053278,0.059284,0.066136,0.073966,0.082583,0.092375,0.103460,0.115788,0.129677,0.144697,0.160520,0.177627,0.196284,0.216127,0.237141,0.258801,0.280163,0.301896,0.324255,0.347129,0.370398,0.393923,0.417559,0.442612,0.469169,0.497319,0.527158,0.558788,0.592315,0.627854,0.665525,0.705457,0.747784,0.792651,0.840210,0.890623,0.944060,0.995424
2017,0.005229,0.000342,0.000199,0.000164,0.000137,0.000116,0.000107,0.000103,0.000100,0.000097,0.000096,0.000101,0.000112,0.000133,0.000164,0.000201,0.000241,0.000286,0.000342,0.000393,0.000440,0.000483,0.000517,0.000548,0.000577,0.000609,0.000645,0.000697,0.000742,0.000773,0.000817,0.000869,0.000927,0.000986,0.001037,0.001086,0.001138,0.001194,0.001253,0.001337,0.001428,0.001525,0.001633,0.001742,0.001860,0.002012,0.002196,0.002394,0.002605,0.002844,0.003116,0.003400,0.003694,0.004017,0.004382,0.004780,0.005195,0.005628,0.006053,0.006488,0.006953,0.007433,0.007935,0.008516,0.009162,0.009873,0.010649,0.011582,0.012670,0.013859,0.015186,0.016903,0.018766,0.020697,0.022767,0.025146,0.027769,0.030752,0.034185,0.038058,0.042549,0.047632,0.053442,0.059991,0.067006,0.074668,0.083450,0.093387,0.104463,0.116926,0.131180,0.146922,0.163568,0.181096,0.200531,0.221574,0.243070,0.265454,0.287570,0.307162,0.327590,0.348844,0.370909,0.393767,0.417393,0.442436,0.468983,0.497122,0.526949,0.558566,0.592080,0.627605,0.665261,0.705176,0.747487,0.792336,0.839876,0.890269,0.943685,0.999329
2018,0.005058,0.000326,0.000207,0.000162,0.000131,0.000113,0.000103,0.000098,0.000100,0.000101,0.000105,0.000112,0.000121,0.000136,0.000158,0.000192,0.000234,0.000285,0.000339,0.000386,0.000424,0.000456,0.000485,0.000516,0.000549,0.000588,0.000633,0.000681,0.000732,0.000787,0.000835,0.000874,0.000921,0.000966,0.001015,0.001074,0.001133,0.001194,0.001264,0.001343,0.001410,0.001486,0.001584,0.001706,0.001847,0.002014,0.002180,0.002337,0.002522,0.002745,0.003008,0.003305,0.003601,0.003922,0.004287,0.004682,0.005103,0.005525,0.005957,0.006406,0.006876,0.007385,0.007918,0.008476,0.009080,0.009782,0.010551,0.011404,0.012378,0.013499,0.014823,0.016378,0.018334,0.020359,0.022549,0.024879,0.027510,0.030424,0.033718,0.037487,0.041864,0.046981,0.052722,0.059110,0.066322,0.074215,0.082997,0.093080,0.104503,0.117080,0.130723,0.145520,0.161608,0.179507,0.199290,0.220800,0.242935,0.265390,0.288199,0.311975,0.336309,0.361027,0.385938,0.410831,0.435480,0.461609,0.489306,0.518664,0.549784,0.582771,0.617737,0.654802,0.692060,0.726663,0.762997,0.801147,0.841204,0.883264,0.927427,0.973799
2019,0.005046,0.000349,0.000202,0.000167,0.000140,0.000122,0.000110,0.000101,0.000095,0.000092,0.000094,0.000101,0.000115,0.000134,0.000155,0.000183,0.000221,0.000272,0.000330,0.000374,0.000414,0.000451,0.000487,0.000527,0.000556,0.000586,0.000621,0.000659,0.000700,0.000750,0.000810,0.000868,0.000924,0.000980,0.001019,0.001067,0.001129,0.001211,0.001305,0.001385,0.001443,0.001502,0.001579,0.001690,0.001817,0.001971,0.002140,0.002321,0.002521,0.002735,0.002964,0.003213,0.003499,0.003824,0.004177,0.004556,0.004965,0.005411,0.005882,0.006375,0.006905,0.007431,0.007965,0.008507,0.009063,0.009653,0.010346,0.011168,0.012155,0.013309,0.014624,0.016130,0.017835,0.019905,0.021989,0.024281,0.026787,0.029731,0.033045,0.036814,0.041100,0.046024,0.051755,0.058100,0.065018,0.072963,0.081765,0.091545,0.102518,0.115086,0.128663,0.143244,0.159255,0.176959,0.196284,0.216650,0.238114,0.259209,0.278756,0.297011,0.316136,0.336145,0.357052,0.378867,0.401599,0.425695,0.451237,0.478311,0.507010,0.537430,0.569676,0.603857,0.640088,0.678494,0.719203,0.762355,0.808097,0.848762,0.891200,0.935760
2020,0.004907,0.000316,0.000195,0.000159,0.000128,0.000109,0.000100,0.000096,0.000092,0.000088,0.000090,0.000100,0.000117,0.000139,0.000166,0.000203,0.000249,0.000306,0.000375,0.000434,0.000482,0.000533,0.000576,0.000621,0.000662,0.000707,0.000751,0.000805,0.000862,0.000926,0.000985,0.001042,0.001112,0.001176,0.001230,0.001295,0.001372,0.001454,0.001532,0.001623,0.001722,0.001829,0.001924,0.002048,0.002200,0.002374,0.002561,0.002759,0.002963,0.003195,0.003471,0.003775,0.004100,0.004448,0.004825,0.005228,0.005674,0.006170,0.006693,0.007304,0.007942,0.008548,0.009166,0.009839,0.010537,0.011273,0.012074,0.012992,0.014036,0.015222,0.016639,0.018299,0.020182,0.022330,0.025030,0.027719,0.030641,0.033914,0.037842,0.042256,0.047154,0.052556,0.058700,0.065823,0.074068,0.083420,0.093822,0.105005,0.117488,0.131554,0.146890,0.163310,0.181120,0.200575,0.221502,0.244461,0.268931,0.293983,0.318308,0.341410,0.365329,0.390006,0.415368,0.441335,0.467815,0.495884,0.525637,0.557175,0.590606,0.626042,0.663604,0.703421,0.745626,0.790363,0.837785,0.888052,0.941335,0.996859,1.000000,1.000000
2021,0.005063,0.000393,0.000220,0.000175,0.000143,0.000120,0.000107,0.000100,0.000097,0.000096,0.000101,0.000112,0.000129,0.000155,0.000187,0.000229,0.000287,0.000353,0.000423,0.000480,0.000537,0.000587,0.000633,0.000678,0.000724,0.000772,0.000825,0.000881,0.000944,0.001016,0.001095,0.001181,0.001277,0.001370,0.001451,0.001529,0.001611,0.001703,0.001807,0.001922,0.002047,0.002183,0.002330,0.002461,0.002601,0.002767,0.002971,0.003194,0.003440,0.003700,0.003979,0.004273,0.004598,0.004943,0.005329,0.005784,0.006274,0.006781,0.007337,0.007963,0.008612,0.009329,0.010052,0.010764,0.011480,0.012175,0.012930,0.013834,0.014883,0.016121,0.017536,0.019117,0.020872,0.022861,0.025177,0.028086,0.031066,0.034249,0.037705,0.041767,0.046285,0.051218,0.056717,0.063018,0.070387,0.078813,0.088270,0.098731,0.109851,0.122237,0.136099,0.151344,0.168117,0.186281,0.205914,0.226350,0.247028,0.268052,0.290399,0.314195,0.338561,0.363332,0.388320,0.413323,0.438123,0.464410,0.492275,0.521811,0.553120,0.586307,0.621486,0.658775,0.698301,0.740199,0.783749,0.822936,0.864083,0.907287,0.952652,1.000000
2022,0.005119,0.000398,0.000240,0.000198,0.000160,0.000134,0.000118,0.000109,0.000106,0.000106,0.000111,0.000121,0.000140,0.000162,0.000188,0.000224,0.000276,0.000337,0.000395,0.000450,0.000496,0.000532,0.000567,0.000610,0.000650,0.000699,0.000743,0.000796,0.000855,0.000924,0.000988,0.001053,0.001123,0.001198,0.001263,0.001324,0.001403,0.001493,0.001596,0.001700,0.001803,0.001905,0.002009,0.002116,0.002223,0.002352,0.002516,0.002712,0.002936,0.003177,0.003407,0.003642,0.003917,0.004238,0.004619,0.005040,0.005493,0.005987,0.006509,0.007067,0.007658,0.008305,0.008991,0.009681,0.010343,0.011018,0.011743,0.012532,0.013512,0.014684,0.016025,0.017468,0.019195,0.021195,0.023452,0.025980,0.029153,0.032394,0.035888,0.039676,0.044156,0.049087,0.054635,0.061066,0.068431,0.076841,0.086205,0.096851,0.109019,0.121867,0.135805,0.151108,0.168020,0.186340,0.206432,0.228086,0.250406,0.273699,0.296984,0.319502,0.342716,0.366532,0.390844,0.415531,0.440463,0.466891,0.494904,0.524599,0.556075,0.589439,0.624805,0.662294,0.702031,0.744153,0.788125,0.827531,0.868907,0.912353,0.957970,1.000000
